Time,Latitude,Longitude,counts
1746050113.85,37.872610913769826,-122.31758218662388,39.0
1746050115.85,37.87263024082445,-122.31759695192036,39.5
1746050117.85,37.872650928938,-122.31759991078565,30.0
1746050119.85,37.872670657470444,-122.31760885660987,26.5
1746050121.84,37.87269942467315,-122.31761925783576,26.5
1746050123.85,37.872718929978504,-122.31763084401102,33.5
1746050125.85,37.872740012862366,-122.31763975047465,32.5
1746050127.87,37.87276388274432,-122.3176484962424,25.0
1746050129.82,37.87278430273404,-122.31766526397304,25.0
1746050131.84,37.87279582709777,-122.3176858495997,32.5
1746050133.84,37.87281172269164,-122.31771234252778,24.5
1746050135.84,37.87282170628919,-122.31773847450752,32.5
1746050137.86,37.87281872293567,-122.31775953479865,33.0
1746050139.82,37.87282808044293,-122.31778105597807,33.0
1746050141.85,37.87283628867208,-122.31779451708016,33.0
1746050143.88,37.872843975477835,-122.31780345728986,29.5
1746050145.84,37.872844956662064,-122.31780317620729,25.5
1746050147.86,37.87284844563523,-122.31780805835278,28.0
1746050149.82,37.87285083357755,-122.3178058792283,28.0
1746050151.85,37.87285113909939,-122.3178055928049,29.5
1746050153.85,37.87285219812391,-122.3178064238518,31.0
1746050155.84,37.87285160525612,-122.31780553728102,29.0
1746050157.83,37.87285239564691,-122.31780625351965,29.0
1746050159.84,37.87285263640073,-122.31780750226551,33.5
1746050161.85,37.87285237420654,-122.31780837349945,36.5
1746050163.85,37.87284556649979,-122.31781029900397,29.0
1746050165.84,37.87283364297777,-122.3178024815987,30.5
1746050167.82,37.87282281318875,-122.31777194876298,30.5
1746050169.85,37.87282089713928,-122.31773783001394,26.0
1746050171.86,37.87281495888301,-122.3177106908949,37.0
1746050173.85,37.87280622340938,-122.31768582541761,28.0
1746050175.82,37.872793364491365,-122.31766157150055,28.0
1746050177.85,37.87277449363644,-122.317643203235,31.5
1746050179.85,37.87275486742405,-122.31762833808799,34.5
1746050181.87,37.87273384005519,-122.31762127532846,41.5
1746050183.84,37.87271346556491,-122.31761236639404,33.0
1746050185.82,37.87269379559686,-122.31760336816428,33.0
1746050187.84,37.872674716504775,-122.3175965275995,38.0
1746050189.85,37.872652538108966,-122.31758807571242,36.0
1746050191.87,37.872642058685095,-122.31758714958293,36.0
1746050193.85,37.87262093661023,-122.3175885080057,36.0
1746050195.82,37.872608835475,-122.31759896063231,36.0
1746050197.85,37.87258933107384,-122.31761571714891,46.0
1746050199.85,37.872577611629644,-122.31762023311188,27.5
1746050201.84,37.872567748946096,-122.31763349132937,30.5
1746050203.82,37.8725630533907,-122.31764669773368,30.5
1746050205.86,37.87255394749452,-122.31766420949641,31.5
1746050207.84,37.87254647315678,-122.31768314388646,37.0
1746050209.87,37.87253950281688,-122.3177021678127,43.0
1746050211.85,37.87253211452493,-122.31772049175903,32.5
1746050213.82,37.87252631733258,-122.31774568475382,32.5
1746050215.85,37.872519807664844,-122.31776581945982,35.5
1746050217.85,37.87251219597857,-122.3177870930687,45.5
1746050219.85,37.872504117234406,-122.31780622090346,33.0
1746050221.85,37.872494079522035,-122.31783119306903,36.5
1746050223.85,37.87248679386619,-122.31784937016118,36.5
1746050225.86,37.872480980458946,-122.31786706954226,38.0
1746050227.85,37.872476351682224,-122.31788499240395,38.0
1746050229.83,37.872473481614186,-122.31790218670558,38.0
1746050231.85,37.87246863857949,-122.31791710331832,54.5
1746050233.85,37.87246213888177,-122.31794296565164,39.5
1746050235.85,37.87245836556087,-122.31796720648715,35.0
1746050237.85,37.87245532520232,-122.31798915681797,30.0
1746050239.85,37.872452365902554,-122.3180127804875,30.0
1746050241.84,37.87245175513508,-122.31803724289927,38.0
1746050243.85,37.872446277191024,-122.31806324892122,44.5
1746050245.85,37.872441902904406,-122.3180936016617,41.0
1746050247.82,37.8724382571809,-122.3181199632493,41.0
1746050249.86,37.87243460489684,-122.31814533688096,45.5
1746050251.85,37.87242839450384,-122.31816917275434,35.5
1746050253.86,37.87242619107959,-122.31818985478012,38.0
1746050255.85,37.8724215404303,-122.31820997995347,48.0
1746050259.85,37.872407790535455,-122.31825845023396,41.0
1746050261.85,37.872404291833256,-122.31828136670956,42.0
1746050263.87,37.87240026644733,-122.31830666781273,34.5
1746050265.82,37.87240026644733,-122.31830666781273,34.5
1746050267.85,37.872389297133566,-122.31835802610189,45.5
1746050269.85,37.87238215800547,-122.3183792677985,44.0
1746050271.85,37.87237455478721,-122.31840666420743,39.5
1746050273.86,37.87236954315339,-122.31842972669702,38.0
1746050275.83,37.872364328947754,-122.31845382896057,38.0
1746050277.85,37.8723555990486,-122.31847686464097,44.5
1746050279.85,37.872352343570604,-122.31850211984099,39.0
1746050281.85,37.87234764529091,-122.3185239399396,46.0
1746050283.82,37.872337836445475,-122.31854474110516,46.0
1746050285.85,37.87233311121298,-122.31856788921696,36.5
1746050287.85,37.87232728023027,-122.31859158413401,37.0
1746050289.85,37.87232317597778,-122.31861375415326,36.5
1746050291.85,37.87231828379258,-122.31863805268584,34.5
1746050293.82,37.872312943604456,-122.31866055759104,34.5
1746050295.84,37.87230674195885,-122.31868563512603,35.0
1746050297.85,37.872300784024276,-122.31871245819615,51.0
1746050299.84,37.87229493417643,-122.31873859848079,42.5
1746050301.82,37.87228865716536,-122.31876261003569,42.5
1746050303.85,37.87228336853537,-122.31879714381007,37.5
1746050305.85,37.87227637195332,-122.3188239016243,45.5
1746050307.85,37.872274822189894,-122.31884651116961,35.0
1746050309.85,37.87227172532233,-122.3188750297516,49.5
1746050311.82,37.87227076596161,-122.31889846584161,49.5
1746050313.85,37.87227167134999,-122.31892294623243,36.0
1746050315.85,37.872275209898405,-122.31894900144253,38.5
1746050317.87,37.87228079967627,-122.31897683145323,35.0
1746050319.85,37.87228355721315,-122.31900240191158,34.0
1746050321.84,37.87229099051095,-122.31902930091748,34.0
1746050323.86,37.87229897642955,-122.31906041591127,34.5
1746050325.85,37.87230412875301,-122.31908481425214,39.0
1746050327.86,37.87230648423389,-122.31911123208194,31.5
1746050329.82,37.872309790471235,-122.31913796533725,31.5
1746050331.85,37.87231348632911,-122.3191610874942,38.5
1746050333.85,37.87231754514187,-122.31918696147747,30.5
1746050335.85,37.87232079039964,-122.31921213721955,42.5
1746050337.86,37.87232299670473,-122.31923921727682,31.5
1746050339.82,37.8723231248706,-122.31926188013172,31.5
1746050341.85,37.87232528778535,-122.31928318203441,31.0
1746050343.85,37.872326166657096,-122.31930868294859,30.0
1746050345.85,37.87232361530591,-122.31933528274057,32.0
1746050347.86,37.872320946750094,-122.31936500796145,37.0
1746050349.82,37.87231694666129,-122.31938843212339,37.0
1746050351.84,37.87232034820798,-122.31941900184772,34.0
1746050353.85,37.87231913806718,-122.31944249899705,33.0
1746050355.85,37.87232179813767,-122.31947071050601,37.0
1746050357.84,37.87232667051086,-122.31949454717638,37.0
1746050359.85,37.87232480563898,-122.31952400274699,40.0
1746050361.85,37.87232607944591,-122.3195540157914,44.5
1746050363.85,37.87232995095446,-122.31957744401447,36.0
1746050365.86,37.87233012057606,-122.31960748492678,42.0
1746050367.83,37.872332496482436,-122.31963729331781,42.0
1746050369.84,37.87233361588094,-122.31965749841265,38.5
1746050371.84,37.87233399790954,-122.3196882608828,34.0
1746050373.85,37.872334418256855,-122.31971928053653,27.5
1746050375.83,37.872337506368346,-122.31974699319849,27.5
1746050377.87,37.8723370185699,-122.31977508866919,32.5
1746050379.85,37.8723411401298,-122.31980393835381,38.5
1746050381.88,37.8723414418775,-122.31983518041326,29.5
1746050383.84,37.872340077099715,-122.31985437220789,34.0
1746050385.81,37.872340077099715,-122.31985437220789,34.0
1746050387.85,37.87234197078258,-122.31991502506445,34.0
1746050389.85,37.87234075984574,-122.31992666032097,34.5
1746050391.88,37.87234075984574,-122.31992666032097,40.5
1746050393.85,37.87234075984574,-122.31992666032097,26.0
1746050395.84,37.87234075984574,-122.31992666032097,26.0
1746050397.85,37.87234075984574,-122.31992666032097,26.0
1746050399.85,37.87234075984574,-122.31992666032097,32.5
1746050401.86,37.87234075984574,-122.31992666032097,39.0
1746050403.83,37.87234075984574,-122.31992666032097,39.0
1746050405.86,37.87234075984574,-122.31992666032097,28.0
1746050407.85,37.87234075984574,-122.31992666032097,39.0
1746050409.85,37.87234075984574,-122.31992666032097,32.5
1746050411.87,37.87234075984574,-122.31992666032097,41.0
1746050413.82,37.87234075984574,-122.31992666032097,41.0
1746050415.85,37.87234075984574,-122.31992666032097,38.0
1746050417.85,37.87234075984574,-122.31992666032097,36.0
1746050419.86,37.87234075984574,-122.31992666032097,33.5
1746050421.86,37.87234075984574,-122.31992666032097,40.0
1746050423.87,37.8723398533306,-122.32016650059562,40.0
1746050425.86,37.872339142914214,-122.32016648381718,36.0
1746050427.86,37.87233914291335,-122.32016648381715,36.0
1746050429.85,37.87233914291207,-122.32016648381712,30.5
1746050431.85,37.87233914291079,-122.32016648381706,35.0
1746050433.82,37.87233914290949,-122.32016648381705,35.0
1746050435.85,37.872339142908146,-122.32016648381702,29.0
1746050437.86,37.87233914290677,-122.32016648381699,33.0
1746050439.85,37.87233914290538,-122.32016648381696,31.0
1746050441.83,37.87233912135134,-122.32016650704463,31.0
1746050443.85,37.87233912135134,-122.32016650704463,32.0
1746050445.85,37.87233912135133,-122.32016650704463,42.0
1746050447.85,37.87233912135133,-122.32016650704463,55.5
1746050449.86,37.872339121351324,-122.3201665070446,44.5
1746050451.83,37.872339121351324,-122.3201665070446,44.5
1746050453.85,37.87233912135132,-122.32016650704458,40.0
1746050455.86,37.87233912135132,-122.3201665070446,46.0
1746050457.85,37.87233912135132,-122.32016650704458,46.0
1746050459.82,37.87233912135132,-122.32016650704458,46.0
1746050461.86,37.87233912135132,-122.32016650704458,51.0
1746050463.85,37.87233912135132,-122.32016650704458,41.5
1746050465.86,37.87233912135132,-122.32016650704458,38.0
1746050467.85,37.87233912135132,-122.32016650704458,34.0
1746050469.82,37.87233912135132,-122.32016650704458,34.0
1746050471.86,37.87233912135132,-122.32016650704458,43.0
1746050473.86,37.87233912135132,-122.32016650704458,45.5
1746050475.87,37.87233912135132,-122.32016650704458,41.5
1746050477.85,37.87233912135132,-122.32016650704458,39.0
1746050479.82,37.87234519473519,-122.3201621580695,39.0
1746050481.85,37.87234519473519,-122.3201621580695,53.0
1746050483.85,37.87234519473519,-122.3201621580695,28.5
1746050485.86,37.87234519473519,-122.3201621580695,38.0
1746050487.84,37.87234519473519,-122.3201621580695,38.0
1746050489.85,37.87234519473519,-122.3201621580695,39.0
1746050491.86,37.87234519473519,-122.3201621580695,39.5
1746050493.85,37.87234519473519,-122.3201621580695,39.0
1746050495.87,37.87234519473519,-122.3201621580695,47.5
1746050497.82,37.87190149140565,-122.32076386316513,47.5
1746050499.85,37.87184337762114,-122.32075462066803,32.5
1746050501.85,37.87183579497427,-122.32074898599811,31.5
1746050503.85,37.87181474389715,-122.32075150648203,36.5
1746050505.83,37.87181474389715,-122.32075150648203,36.5
1746050507.86,37.87181474389715,-122.32075150648203,39.5
1746050509.85,37.87181474389715,-122.32075150648203,41.0
1746050511.85,37.87181474389715,-122.32075150648203,35.0
1746050513.85,37.87181474389715,-122.32075150648203,46.5
1746050515.84,37.87181474389715,-122.32075150648203,46.5
1746050517.85,37.87181474389715,-122.32075150648203,37.0
1746050519.86,37.87168122590381,-122.32077049151208,41.0
1746050521.85,37.87168113208283,-122.32077048088782,37.0
1746050523.85,37.871681132082195,-122.3207704808879,40.5
1746050525.84,37.871681129563235,-122.32077048360532,40.5
1746050527.85,37.871681129563235,-122.32077048360529,41.5
1746050529.86,37.871681013236824,-122.3207704738477,35.0
1746050531.84,37.8716810132368,-122.3207704738477,37.5
1746050533.81,37.871681013236575,-122.3207704738477,37.5
1746050535.86,37.87168101323632,-122.3207704738477,36.5
1746050537.85,37.87168101323605,-122.3207704738477,36.5
1746050539.86,37.87168101323576,-122.32077047384766,42.5
1746050541.85,37.87168101323545,-122.3207704738476,41.0
1746050543.82,37.87168101323513,-122.32077047384757,41.0
1746050545.86,37.87168101323477,-122.32077047384757,37.0
1746050547.85,37.871681013234394,-122.32077047384753,38.0
1746050549.85,37.871681013233996,-122.3207704738475,32.5
1746050551.86,37.87168100635526,-122.32077048126985,37.5
1746050553.82,37.871681006355274,-122.32077048126985,37.5
1746050555.87,37.871681006355274,-122.32077048126985,37.0
1746050557.84,37.87168100370267,-122.32077048101601,32.5
1746050559.84,37.871681003702676,-122.32077048101604,31.0
1746050561.81,37.871681006623774,-122.32077048129554,31.0
1746050563.84,37.87168100662378,-122.32077048129554,40.0
1746050565.86,37.87168100662379,-122.32077048129554,33.0
1746050567.85,37.87168100662379,-122.32077048129554,31.5
1746050569.85,37.87168100662379,-122.32077048129554,32.5
1746050571.81,37.87168100662379,-122.32077048129554,32.5
1746050573.85,37.871681006623795,-122.32077048129554,35.0
1746050575.87,37.871681006623795,-122.32077048129554,35.0
1746050577.85,37.871681006623795,-122.32077048129557,33.0
1746050579.85,37.8716810066238,-122.3207704812956,39.0
1746050581.82,37.8716810066238,-122.32077048129563,39.0
1746050583.84,37.87168100662381,-122.32077048129563,37.0
1746050585.88,37.87168100662381,-122.32077048129563,45.0
1746050587.85,37.87168100662381,-122.32077048129565,31.0
1746050589.81,37.87168100662381,-122.32077048129567,31.0
1746050591.85,37.87168100662381,-122.32077048129567,36.5
1746050593.85,37.87168100662381,-122.32077048129567,35.0
1746050595.84,37.87168100662381,-122.32077048129567,35.5
1746050597.85,37.87168100662381,-122.32077048129567,31.0
1746050599.82,37.87168100662381,-122.32077048129567,31.0
1746050601.85,37.87168100662381,-122.32077048129567,42.5
1746050603.85,37.87168100662381,-122.32077048129567,40.0
1746050605.85,37.87168100662381,-122.32077048129567,37.5
1746050609.86,37.87168100662381,-122.32077048129567,33.0
1746050611.86,37.87168100662381,-122.32077048129567,36.0
1746050613.84,37.87168100662381,-122.32077048129567,42.5
1746050615.85,37.87168100662381,-122.32077048129567,35.0
1746050617.81,37.87168100662381,-122.32077048129567,35.0
1746050619.85,37.87168100662381,-122.32077048129567,36.5
1746050621.84,37.87168098347508,-122.32077050627555,38.0
1746050623.85,37.87168098347508,-122.32077050627555,30.0
1746050625.86,37.87168098347508,-122.32077050627555,34.5
1746050627.82,37.87168098347508,-122.32077050627555,34.5
1746050629.86,37.87168098347508,-122.32077050627555,32.0
1746050631.85,37.87168098347508,-122.32077050627555,31.5
1746050633.85,37.87168098347508,-122.32077050627555,24.5
1746050635.82,37.87168098347508,-122.32077050627555,24.5
1746050637.92,37.87168098347508,-122.32077050627555,34.5
1746050639.85,37.87168098347508,-122.32077050627555,34.5
1746050641.85,37.87168098347508,-122.32077050627555,27.5
1746050643.81,37.87168098347508,-122.32077050627555,27.5
1746050645.87,37.87168098347508,-122.32077050627555,27.0
1746050647.85,37.87168098347508,-122.32077050627555,44.0
1746050649.85,37.87168098347508,-122.32077050627555,29.0
1746050651.84,37.87168098347508,-122.32077050627555,33.5
1746050653.82,37.87168098347508,-122.32077050627555,33.5
1746050655.85,37.87168098347508,-122.32077050627555,35.5
1746050657.85,37.87168098347508,-122.32077050627555,29.0
1746050659.85,37.87168098347508,-122.32077050627555,34.0
1746050661.85,37.87168098347508,-122.32077050627555,33.0
1746050663.81,37.87168098347508,-122.32077050627555,33.0
1746050665.87,37.87168098347508,-122.32077050627555,31.5
1746050667.85,37.87168098347508,-122.32077050627555,34.0
1746050669.85,37.87168098347508,-122.32077050627555,36.5
1746050671.81,37.87168098347508,-122.32077050627555,36.5
1746050673.85,37.87168098347508,-122.32077050627555,33.5
1746050675.85,37.87119383910757,-122.32185977344896,26.5
1746050677.85,37.87118089936748,-122.32184203569376,28.0
1746050679.85,37.871168375118195,-122.32182502992246,41.5
1746050681.81,37.87114684704981,-122.32180548529854,41.5
1746050683.85,37.87112717660448,-122.32179182092166,33.0
1746050685.85,37.87109783576996,-122.32178847113495,36.5
1746050687.85,37.87108059124947,-122.32176811652398,35.5
1746050689.85,37.87106049191497,-122.32175057565983,39.5
1746050691.81,37.87103967970631,-122.32173561325287,39.5
1746050693.85,37.871021411616766,-122.32171814657052,28.0
1746050695.85,37.87100855274828,-122.32170756275642,35.5
1746050697.85,37.870991249592855,-122.32169690364549,38.5
1746050699.81,37.87097527364732,-122.32167372885279,38.5
1746050701.85,37.87096042647738,-122.32165156413957,34.0
1746050703.84,37.87094369974567,-122.3216344171461,37.5
1746050705.85,37.87092788663776,-122.32161687079524,31.5
1746050707.85,37.870909733598396,-122.32160040131627,37.0
1746050709.83,37.870909733598396,-122.32160040131627,37.0
1746050711.85,37.87089634653229,-122.32157155685358,43.5
1746050713.85,37.87089634653229,-122.32157155685358,37.5
1746050715.85,37.87089634653229,-122.32157155685358,35.5
1746050717.85,37.87089634653229,-122.32157155685358,36.5
1746050719.82,37.87089634653229,-122.32157155685358,36.5
1746050721.84,37.87089634653229,-122.32157155685358,33.5
1746050723.84,37.87089634653229,-122.32157155685358,44.5
1746050725.85,37.87089634653229,-122.32157155685358,35.5
1746050727.82,37.87089634653229,-122.32157155685358,35.5
1746050729.87,37.87076855758807,-122.32141827140204,30.0
1746050731.84,37.87076855758807,-122.32141827140204,47.5
1746050733.84,37.87076855758807,-122.32141827140201,45.0
1746050735.82,37.87076855758807,-122.32141827140201,45.0
1746050737.85,37.87076855758807,-122.32141827140201,57.0
1746050739.87,37.87076855758807,-122.32141827140201,33.0
1746050741.85,37.87076855758807,-122.32141827140201,37.5
1746050743.85,37.87076855758807,-122.32141827140201,32.5
1746050745.81,37.87076855758807,-122.32141827140201,32.5
1746050747.85,37.87076855758807,-122.32141827140201,41.0
1746050749.86,37.87076855758807,-122.32141827140201,37.5
1746050751.85,37.87076855758807,-122.32141827140201,39.0
1746050753.81,37.87076855758807,-122.32141827140201,39.0
1746050755.85,37.87076855758807,-122.32141827140201,35.5
1746050757.84,37.87076855758807,-122.32141827140201,43.5
1746050759.86,37.87076855758807,-122.32141827140201,39.5
1746050761.85,37.87076855758807,-122.32141827140201,34.5
1746050763.81,37.87076855758807,-122.32141827140201,34.5
1746050765.84,37.87076855758807,-122.32141827140201,40.5
1746050767.85,37.87076855758807,-122.32141827140201,42.0
1746050769.84,37.87076855758807,-122.32141827140201,36.0
1746050771.82,37.87076855758807,-122.32141827140201,36.0
1746050773.84,37.870768540863835,-122.32141828952408,48.0
1746050775.84,37.870768540863835,-122.32141828952405,29.5
1746050777.84,37.870768540863835,-122.32141828952405,39.0
1746050779.85,37.870768540863835,-122.32141828952405,35.5
1746050781.83,37.870768540863835,-122.32141828952405,35.5
1746050783.86,37.870768540863835,-122.32141828952405,37.5
1746050785.85,37.870768540863835,-122.32141828952405,39.0
1746050787.85,37.870768540863835,-122.32141828952408,39.0
1746050789.85,37.870768540863835,-122.32141828952405,36.5
1746050791.83,37.870768540863835,-122.32141828952405,36.5
1746050793.87,37.870768540863835,-122.32141828952405,32.5
1746050795.85,37.870768540863835,-122.32141828952405,28.5
1746050797.85,37.870768540863835,-122.32141828952405,30.0
1746050799.82,37.870768540863835,-122.32141828952405,30.0
1746050801.85,37.870768540863835,-122.32141828952402,38.5
1746050803.85,37.870768540863835,-122.32141828952402,32.5
1746050805.84,37.870768540863835,-122.32141828952402,33.5
1746050807.84,37.870768540863835,-122.32141828952402,25.5
1746050809.81,37.870768540863835,-122.32141828952402,25.5
1746050811.84,37.870768540863835,-122.32141828952402,30.5
1746050813.86,37.870768540863835,-122.32141828952402,29.0
1746050815.85,37.870768540863835,-122.32141828952402,35.0
1746050817.84,37.870768540863835,-122.32141828952402,33.0
1746050819.82,37.870768540863835,-122.32141828952402,33.0
