Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1744843695.12,0,0,31.2,0.0,0.0,0.0,24.1262109375,41.077861950696274,1002.1220521907514,93.06246332262592,45241.0
1744843700.15,0,0,26.8,0.6,1.0,1.0,24.173867187499997,40.700768156229906,1001.991429082851,94.15981588038564,46518.6
1744843705.12,0,0,23.0,0.6,1.0,1.0,24.2163671875,40.44869000440441,1001.8355170432839,95.46976958059625,47807.6
1744843710.11,0,0,23.0,1.0,3.2,3.2,24.2163671875,40.44869000440441,1001.8355170432839,95.46976958059625,47807.6
1744843715.12,0,0,23.0,1.0,3.2,3.2,24.227109375,40.04949799697383,1001.7529281745517,96.1637334498499,49301.6
1744843720.15,0,0,26.6,0.4,3.4,3.4,24.21390625,39.607273481129226,1001.7384161244736,96.28567803162957,50857.4
1744843725.13,0,0,17.8,0.4,3.4,3.4,24.194492187500003,39.38012355449355,1001.7359023238156,96.30680174885059,52110.0
1744843730.15,0,0,26.4,0.0,1.8,1.8,24.1623046875,39.29183121764366,1001.7085367332617,96.53675973597477,52743.4
1744843735.16,0,0,23.8,0.0,1.8,1.8,24.144375,39.68843031106615,1001.7001511598359,96.60722607694511,53221.6
1744843740.16,37.87618880468545,-122.25847437633374,24.8,0.4,1.8,1.8,24.113320312499997,39.85188114806033,1001.6973760326949,96.63054641175918,54267.6
1744843745.12,37.87610055250291,-122.25851540995369,33.0,0.4,1.8,1.8,24.077500000000004,39.828523181579556,1001.6903142992829,96.6898887870168,55690.8
1744843750.15,37.87594865352418,-122.25853917684807,30.0,1.0,3.0,3.0,23.963398437499997,39.50726832361623,1001.6945272720179,96.65448556908213,57544.4
1744843755.12,37.87597190985435,-122.25855850284395,27.8,1.0,3.0,3.0,23.828828124999998,39.28543098277292,1001.6861622655721,96.72478018748133,58530.8
1744843760.16,37.87595616084831,-122.2585462316411,29.8,1.0,3.0,3.0,23.7607421875,39.2507809018091,1001.687370350731,96.71462796779487,59419.4
1744843765.1,37.87595561266709,-122.25850208021653,29.8,1.0,3.0,3.0,23.7208984375,39.43005199973658,1001.6864816569811,96.72209603740525,59870.8
1744843770.15,37.87597846022818,-122.25852192978337,35.8,1.0,1.0,1.0,23.698242187500004,39.470109526575754,1001.6927967131012,96.66902809060204,60909.6
1744843775.12,37.87598572527249,-122.25853454073751,29.6,1.0,1.0,1.0,23.6621484375,39.42730687245829,1001.704527414961,96.57045113435007,61878.8
1744843780.15,37.875967549486774,-122.25853374782164,27.4,1.0,1.0,1.0,23.633750000000003,39.690206804343745,1001.7022076008503,96.58994522547673,59722.8
1744843785.12,37.87590205505806,-122.25849640316356,31.4,1.0,1.0,1.0,23.621796874999998,43.62088103909733,1001.7003841498776,96.60526818939421,54751.4
1744843790.15,37.87595027108417,-122.25849344749686,30.0,1.0,1.0,1.0,23.5959375,44.58665377544251,1001.6914987772618,96.679935182999,46803.6
1744843795.12,37.87594040223809,-122.25850454724541,38.4,1.0,1.0,1.0,23.547812500000003,43.89384844801147,1001.7143483030388,96.48792466654027,37117.6
1744843800.15,37.875903059850856,-122.25849991572497,32.4,0.6,0.6,0.6,23.49453125,43.18815508846691,1001.7532731648868,96.16083405630427,34563.8
1744843805.12,37.87586948323047,-122.25854215072421,39.6,0.6,0.6,0.6,23.400703125,42.380488748475805,1001.7676981536079,96.03962208196614,35027.4
1744843810.15,37.87582381726796,-122.25852788385968,40.8,0.0,0.0,0.0,23.3026171875,41.681008000616984,1001.7669041301626,96.04629415454488,36024.8
1744843815.11,37.87565144076509,-122.2584431580945,40.8,0.0,0.0,0.0,23.197265625,41.4127473564841,1001.7577141931082,96.12351631013941,37085.0
1744843820.2,37.8756900954664,-122.25846578776746,42.4,0.0,0.0,0.0,23.0803125,41.34316944324851,1001.7485738264356,96.20032251350412,38313.0
1744843825.12,37.875782223468235,-122.25843804117473,40.0,0.0,0.0,0.0,22.965976562499996,41.539675940856924,1001.7443180895727,96.23608356432985,38840.8
1744843830.14,37.87560766437701,-122.25835218132559,39.0,0.0,0.0,0.0,22.9239453125,42.15379028968552,1001.7404225873315,96.26881765163878,39600.6
1744843835.13,37.875624591049444,-122.25831572103974,34.0,0.0,0.0,0.0,22.913593749999997,42.378825742206054,1001.7408196968033,96.26548074082748,40260.8
1744843840.15,37.87555616357203,-122.25829484019093,31.2,0.0,0.0,0.0,22.951171875000004,46.48079774902195,1001.7567602573465,96.13153225215473,32834.8
1744843845.13,37.875594522810516,-122.2583193526112,42.2,0.0,0.0,0.0,22.95359375,51.38945369527196,1001.7658564883959,96.05509732147985,36620.4
1744843850.11,37.875553365668665,-122.25835600865965,43.8,0.0,0.0,0.0,22.95359375,51.38945369527196,1001.7658564883959,96.05509732147985,36620.4
1744843855.12,37.87551979667729,-122.25836066148683,39.4,0.0,0.0,0.0,22.9277734375,49.71539629227037,1001.7624716958815,96.08353939783512,41818.0
1744843860.15,37.875436397582824,-122.25834352141527,37.0,0.0,0.0,0.0,22.904140625000004,47.044072648590905,1001.7650457529605,96.0619098413938,45729.6
1744843865.11,37.875427575440085,-122.25834021590654,37.0,0.0,0.0,0.0,22.85296875,44.95112509768662,1001.751796918312,96.1732389562076,48041.0
1744843870.15,37.87541837790351,-122.25830210453802,39.0,0.0,0.0,0.0,22.7755859375,43.61318716333616,1001.7599656200124,96.10459781448813,50267.0
1744843875.13,37.875381719441,-122.25835107820798,33.0,0.0,0.0,0.0,22.66046875,42.74444050054711,1001.7556579506675,96.14079480630909,52373.8
1744843880.15,37.8753477942635,-122.2583791976922,34.6,0.0,0.0,0.0,22.4466796875,42.26436278930667,1001.7729008683833,95.9959045758657,54405.4
1744843885.18,37.875341922274494,-122.25841643232681,30.6,0.0,0.0,0.0,22.201054687499997,42.14536530226148,1001.796299679307,95.79929019485151,55932.6
1744843890.16,37.87536981078762,-122.25836122002421,36.8,0.0,0.0,0.0,21.9614453125,42.24369581990591,1001.8274709348409,95.53737216225777,57291.2
1744843895.12,37.875376156948796,-122.2583486562074,37.0,0.0,0.0,0.0,21.758085937500002,42.534823614320295,1001.8695779474117,95.18357499703167,58606.2
1744843900.15,37.875376156948796,-122.2583486562074,32.4,0.0,0.0,0.0,21.5724609375,42.863335672810955,1001.9337997854357,94.64398838457922,59709.0
1744843905.13,37.875376156948796,-122.2583486562074,32.4,0.0,0.0,0.0,21.4858203125,43.193958451202434,1002.0304914200585,93.83164049554999,60705.6
1744843910.15,37.87527045853524,-122.25870379220426,31.2,0.0,0.0,0.0,21.454765625,43.3485502457498,1002.1296803465,92.99838081454706,61787.8
1744843915.12,37.87526719303248,-122.2588188875954,30.8,0.0,0.0,0.0,21.4195703125,43.38914578825256,1002.2052892542248,92.3632518255535,63044.4
1744843920.13,37.87539058720036,-122.25894022175908,30.8,0.0,0.0,0.0,21.3283984375,43.44695410470303,1002.2474451144124,92.00915343927245,64242.4
1744843925.12,37.875411518600906,-122.25895472947816,29.0,0.0,0.0,0.0,21.2608203125,43.539048405991956,1002.3018752040878,91.55197176198661,65294.6
1744843930.15,37.875308819390014,-122.2590594105379,29.6,0.0,0.0,0.0,21.159062499999997,43.62971810738464,1002.3857415178825,90.8475841684347,66191.2
1744843935.12,37.87528575490371,-122.25916517183653,35.4,0.0,0.0,0.0,21.056445312500003,43.82830364788034,1002.4832403584612,90.02875495143238,66700.0
1744843940.15,37.87527343304307,-122.25920364760094,33.0,0.0,0.0,0.0,20.9516796875,43.995100635580584,1002.5840217474055,89.18242660026968,68065.2
1744843945.12,37.87525070595993,-122.25934713210293,40.6,0.0,0.0,0.0,20.789843749999996,44.18973635872131,1002.6596495041701,88.54737373775649,69235.8
1744843950.15,37.87527704378873,-122.25940669375377,35.6,0.0,0.0,0.0,20.5984375,44.495448613223495,1002.7167643596362,88.06780062117286,69833.8
1744843955.12,37.87531791413386,-122.25947274881759,28.0,0.0,0.0,0.0,20.4371875,44.91240248480619,1002.7765685990647,87.56567257429883,70433.8
1744843960.2,37.875231355160196,-122.25953412590917,28.0,0.0,0.0,0.0,20.2928515625,45.23632913925407,1002.881289436655,86.68647308235656,71345.4
1744843965.12,37.875176646561215,-122.25956733684063,30.0,0.0,0.0,0.0,20.1056640625,45.55587045717513,1002.9738885511409,85.90910206571242,72507.8
1744843970.15,37.875169160308474,-122.25957325735882,30.8,0.0,0.0,0.0,19.959062499999998,45.86870371398828,1003.058851139262,85.19589111301124,72695.0
1744843975.1,37.875164280245556,-122.25968369019112,30.8,0.0,0.0,0.0,19.8365625,46.180014083840774,1003.1398544670916,84.5159622440438,73293.0
1744843980.15,37.875161809547926,-122.25976452060705,24.0,0.0,0.0,0.0,19.734257812499997,46.42630196571236,1003.2095492699116,83.93099138047866,73823.0
1744843985.13,37.875165989589206,-122.25981503739679,23.4,0.0,0.0,0.0,19.6358984375,46.79616258864145,1003.291780325776,83.24084252973967,74124.4
1744843990.11,37.875165989589206,-122.25981503739679,29.6,0.0,0.0,0.0,19.6358984375,46.79616258864145,1003.291780325776,83.24084252973967,74124.4
1744843995.12,37.875165989589206,-122.25981503739679,28.2,0.0,0.0,0.0,19.56609375,47.135392363154594,1003.3890783951759,82.42429802196362,74230.2
1744844000.15,37.87516122729382,-122.26001883154495,25.4,0.0,0.0,0.0,19.528750000000002,47.37731499838151,1003.5071688794548,81.43334566502237,74532.6
1744844005.12,37.87515409819538,-122.26005782881445,27.2,0.0,0.0,0.0,19.4924609375,47.48674991630741,1003.600255261926,80.65227873432283,75296.4
1744844010.15,37.87524232381687,-122.26012632360383,30.0,0.0,0.0,0.0,19.4273828125,47.633603803853,1003.701409668166,79.80358384573765,75692.8
1744844015.13,37.87527598592063,-122.26016735121785,26.6,0.0,0.0,0.0,19.357421875,47.794359920069745,1003.7630531186511,79.2864205989097,76760.8
1744844020.15,37.87528433771975,-122.26021348378087,28.2,0.0,0.0,0.0,19.2721875,47.87066361027627,1003.7712929217711,79.21729421844232,77412.0
1744844025.11,37.87534645991635,-122.26023154099464,28.2,0.0,0.0,0.0,19.21828125,47.99509010893012,1003.7348754686948,79.52281513776211,77887.6
1744844030.16,37.875386834822315,-122.26025224593698,27.2,41.0,180.4,279.4,19.1828125,48.15420957482404,1003.6974421375422,79.8368679243629,78046.8
1744844035.12,37.875422830648944,-122.26025322042184,27.0,41.0,180.4,279.4,19.18734375,48.31459374432709,1003.6695986908314,80.07047129562422,77944.8
1744844040.12,37.875481023801854,-122.26022277914605,34.4,41.0,180.4,279.4,19.209843749999997,48.43153624194227,1003.6540077705935,80.20127909857554,77974.2
1744844045.19,37.87550407017705,-122.26027314444485,34.6,601.0,1016.0,1331.6,19.235429687499998,48.51161164344935,1003.6307934826689,80.39605074527991,77916.0
1744844050.12,37.875454286304794,-122.26023145746711,35.8,601.0,1016.0,1331.6,19.229726562499998,48.64219723312362,1003.6129171660359,80.54603820025855,78504.0
1744844055.14,37.87546325608949,-122.2602879955286,31.4,3877.2,4179.6,4418.2,19.120195312499998,48.705034262493314,1003.602289240465,80.63521067375248,80109.2
1744844060.12,37.87557672000031,-122.26026434228329,27.8,3877.2,4179.6,4418.2,19.01015625,48.84740624333084,1003.6010508570682,80.64560130770022,80322.2
1744844065.15,37.87560229836182,-122.2602605593251,36.4,5767.2,5876.4,5962.8,18.9518359375,49.10468526955917,1003.5758588869637,80.85697537310266,80430.8
1744844070.12,37.87560229836182,-122.2602605593251,34.6,5767.2,5876.4,5962.8,18.934648437499998,49.21857496334591,1003.53784433631,81.17594588603569,80584.8
1744844075.17,37.87567584315576,-122.2602418592264,38.0,7066.8,7088.4,7107.6,18.9591796875,49.38963830056586,1003.4739416790995,81.7121586285836,77916.2
1744844080.09,37.87573368430355,-122.26025312921641,38.0,7066.8,7088.4,7107.6,19.03765625,52.18492537438681,1003.4143697536967,82.21205696033735,69706.0
1744844085.15,37.875757320581044,-122.26026799852762,35.6,6026.2,6233.0,6785.8,19.052539062499996,53.166079314228355,1003.3370729885526,82.86072845082123,74284.8
1744844090.12,37.87576213296182,-122.26029066525821,38.6,6026.2,6233.0,6785.8,19.0655859375,52.15158784263267,1003.274905703967,83.3824627728475,76803.4
1744844095.16,37.87580236426119,-122.26028632481228,37.0,2341.6,2691.2,3462.2,19.0741796875,51.28124653211724,1003.2092239630014,83.93372206115093,78105.6
1744844100.12,37.875839730974306,-122.26028607754023,32.4,2341.6,2691.2,3462.2,19.071953125,50.69870476684132,1003.1296276515693,84.6018017128085,79021.8
1744844105.15,37.87591546958807,-122.26021665560147,30.4,143.2,504.2,941.2,19.0391015625,50.239503614826205,1003.067407416777,85.12406826095231,80384.2
1744844110.12,37.87582312314497,-122.26017391023859,35.8,143.2,504.2,941.2,19.022382812500002,49.995740933813565,1003.0349639475193,85.39640332750908,80585.0
1744844115.15,37.87578619818447,-122.2602768020076,34.6,148.2,846.2,1737.8,19.036171875,49.970715322251785,1003.0400404255639,85.35379012082055,80061.0
1744844120.12,37.87594418930648,-122.26020858372587,28.8,148.2,846.2,1737.8,19.062851562499997,50.009158611712316,1003.0405120788043,85.34983089664645,79894.2
1744844125.15,37.87593081869216,-122.26021334267922,30.4,165.6,966.8,1996.8,19.10203125,49.97751388067805,1003.025471111166,85.47608900980114,79138.4
1744844130.07,37.87590929847876,-122.26010851395165,30.4,165.6,966.8,1996.8,19.10203125,49.97751388067805,1003.025471111166,85.47608900980114,79138.4
1744844135.2,37.87586493043298,-122.26016047238633,32.2,175.6,970.2,1935.2,19.1467578125,49.90043961524243,1003.0150328944503,85.56371129214867,78826.0
1744844140.13,37.875840244564436,-122.2601495947298,29.0,175.6,970.2,1935.2,19.1965625,49.91135153669895,1003.0207490044934,85.51572800588887,78870.8
1744844145.14,37.87589988870182,-122.26011379198964,25.2,184.2,1091.8,2248.6,19.240390625,49.881500510619745,1003.032779990462,85.41473596693785,78930.4
1744844150.12,37.875894725900665,-122.26014210799113,24.6,184.2,1091.8,2248.6,19.2965625,50.14457396889851,1003.0293661771175,85.44339261381894,77425.6
1744844155.16,37.87588842418336,-122.26013315651085,27.0,1195.0,2033.0,3264.8,19.36,50.38335874128566,1003.0237672118731,85.49039211474265,77427.2
1744844160.12,37.87589864767745,-122.26016321689598,25.6,1195.0,2033.0,3264.8,19.432656249999997,50.81036330753718,1003.0318328244739,85.42268676057441,75393.8
1744844165.15,37.875878252697866,-122.26017317173738,27.2,2665.0,3337.6,4414.0,19.496484375,51.06226955106874,1003.0360770220356,85.38705984715139,76732.0
1744844170.13,37.87587322846008,-122.26015833230315,23.6,2665.0,3337.6,4414.0,19.5842578125,50.886320849332755,1003.0249500665013,85.48046297457931,77070.4
1744844175.15,37.87589218277893,-122.26014794020203,22.6,3826.4,4379.8,5299.4,19.6752734375,50.76337440837088,1003.0180522006951,85.53836599842518,76354.0
1744844180.1,37.87588933240763,-122.2601607816581,22.6,3826.4,4379.8,5299.4,19.752265625,50.66925956945549,1003.0128891750968,85.5817065969732,76915.4
1744844185.15,37.87594839113598,-122.26009694175792,21.2,4999.8,5354.8,5908.2,19.830351562500002,50.363332337235434,1003.0262680561875,85.46939917192128,77255.2
1744844190.12,37.8759060896705,-122.26012195962892,23.4,4999.8,5354.8,5908.2,19.903750000000002,50.08285534234592,1003.0436226173579,85.32372042177977,77801.0
1744844195.15,37.875914481067106,-122.26011721611832,23.2,6320.2,6547.0,7004.8,19.970664062500003,49.76311859504885,1003.0551725111227,85.22676843012484,78134.6
1744844200.12,37.87591094935095,-122.26009892163705,24.6,6320.2,6547.0,7004.8,20.040585937500005,49.525467043106254,1003.0315202787217,85.42531066576603,78281.0
1744844205.21,37.875910498098555,-122.26009577697002,23.4,7352.0,7386.8,7472.6,20.105117187499996,49.241454698311856,1003.0206385113194,85.51665550928695,77607.8
1744844210.13,37.875915749317485,-122.26010251265885,19.6,7352.0,7386.8,7472.6,20.176171875,48.96227624261344,1003.02346019106,85.49296933063457,78340.4
1744844215.15,37.87586119696124,-122.26021690105686,22.6,7500.0,7500.0,7500.0,20.2751171875,48.63858734842184,1003.016912023629,85.54793716013366,79408.6
1744844220.12,37.87590615700234,-122.26017931295642,35.2,7500.0,7500.0,7500.0,20.371328124999998,48.399403052120135,1003.0212866788672,85.51121456978662,79514.0
1744844225.15,37.87589962687429,-122.26016005516225,38.2,7500.0,7500.0,7500.0,20.461562500000003,48.31748634221999,1003.0247900798129,85.48180580949955,79289.4
1744844230.13,37.875910462752294,-122.26016805314848,30.0,7500.0,7500.0,7500.0,20.5465625,48.401194651977434,1003.0310401055955,85.42934107698358,78120.0
1744844235.13,37.87589401866131,-122.26015888611471,30.0,6909.6,7046.4,7361.6,20.6276171875,48.48569122585475,1003.0328843104129,85.41386029591132,77858.0
1744844240.12,37.87586583785785,-122.2601329052165,29.0,6909.6,7046.4,7361.6,20.708164062499996,48.515911440639584,1003.0359304520562,85.38829013975513,77554.8
1744844245.15,37.87586198477784,-122.26012246647797,28.8,5292.0,5822.6,7108.8,20.7859375,48.55546524415021,1003.0484927927273,85.28283917819206,77311.6
1744844250.12,37.875858201538726,-122.26019639606324,31.6,5292.0,5822.6,7108.8,20.8602734375,48.3281434810412,1003.0574861751687,85.20734729206211,78048.0
1744844255.15,37.875808044975166,-122.26017883432623,34.2,2373.6,3539.4,6100.4,20.9391796875,48.18223023980207,1003.0667008797211,85.12999822046145,77685.8
1744844260.08,37.87589773852046,-122.26014500360824,27.0,2373.6,3539.4,6100.4,20.9391796875,48.18223023980207,1003.0667008797211,85.12999822046145,77685.8
1744844265.15,37.87589840094669,-122.26014620849065,31.6,654.0,2053.2,4531.6,21.0129296875,48.2525384839822,1003.0716047649323,85.08883479452382,77042.6
1744844270.14,37.875875131447486,-122.26017745887088,29.6,654.0,2053.2,4531.6,21.0852734375,48.36853924402826,1003.0704182783793,85.0987942232005,75663.4
1744844275.2,37.875879242499984,-122.2602546919019,32.2,244.8,1203.4,2157.6,21.1621875,48.62643007467702,1003.0673879016682,85.12423132324834,74786.8
1744844280.12,37.87584739283112,-122.26024189628068,32.2,244.8,1203.4,2157.6,21.211562500000003,48.35024345085476,1003.0537882183238,85.23838844880007,78078.4
1744844285.16,37.87584712374105,-122.26024028336509,31.8,195.0,661.8,913.4,21.261249999999997,47.41220794231707,1003.068149508343,85.11783941955287,81794.8
1744844290.11,37.875804673510785,-122.26028634566924,31.8,195.0,661.8,913.4,21.229453125,46.51488795942619,1003.1440415385971,84.48081836373346,85835.4
1744844295.16,37.87577006256721,-122.26030066341498,35.2,145.6,364.2,483.6,21.142265625,45.84376665817282,1003.1883575369447,84.10885578849636,88077.2
1744844300.12,37.87574737275519,-122.26030236175284,30.0,145.6,364.2,483.6,21.09875,45.41503808011911,1003.2365317203437,83.7045279828941,89724.8
1744844305.15,37.87574573647777,-122.26030273639411,36.8,94.4,221.0,287.8,20.9047265625,45.19732325040768,1003.3111124717891,83.07859707302052,91926.2
1744844310.13,37.87565820826851,-122.2602928623888,38.4,94.4,221.0,287.8,20.77265625,45.24138418222496,1003.3578884831271,82.6860409353291,92188.0
1744844315.16,37.87559871291967,-122.26025750637484,33.8,37.8,86.2,111.4,20.6616015625,45.292594130833315,1003.4189375194476,82.1737252597421,93196.4
1744844320.13,37.87546006631489,-122.26025298560354,31.8,37.8,86.2,111.4,20.505664062500003,45.40262456782297,1003.4955197780234,81.53109219548453,94411.6
1744844325.14,37.875447874235554,-122.26025239938843,30.6,5.2,12.8,15.8,20.424179687499997,45.54018728911386,1003.5724214248537,80.88581975345156,94433.0
1744844330.13,37.875458803940546,-122.26017027279738,25.8,5.2,12.8,15.8,20.329804687499998,45.6597557947362,1003.6412591416013,80.30824221941869,94918.6
1744844335.15,37.875392203675474,-122.26015809605872,24.4,5.8,12.2,12.2,20.1683984375,45.79186228479823,1003.7065334666938,79.76059633391085,95160.8
1744844340.11,37.8753124291766,-122.26011637607166,24.4,5.8,12.2,12.2,20.092890625000003,45.99923321519211,1003.7981487931672,78.99199567793877,94602.2
1744844345.13,37.87529519430407,-122.26012779630575,27.0,5.8,12.2,12.2,20.1018359375,46.195165882253676,1003.8014450304594,78.96434233013737,94723.0
1744844350.15,37.87525988790149,-122.26021681819473,26.8,9.8,17.6,17.6,20.11796875,46.304086929692915,1003.8192182139692,78.81524291801445,94417.2
1744844355.18,37.87519409654819,-122.26012638754808,31.2,9.8,17.6,17.6,20.089843749999996,46.38770975626793,1003.8387529387604,78.65136810672368,94956.4
1744844360.16,37.87515620029147,-122.2599929017341,31.8,7.6,14.6,15.2,20.040546875,46.42961682818848,1003.8096622113648,78.8954083686792,95464.2
1744844365.12,37.87514770570407,-122.2599800679973,30.4,7.6,14.6,15.2,19.9406640625,46.51330250423821,1003.7524368114136,79.37548593473221,96679.2
1744844370.16,37.87518236249748,-122.25989217572504,32.6,4.2,11.2,13.2,19.7784375,46.69824236072604,1003.6704477399575,80.06334931114583,97011.8
1744844375.12,37.875198744623766,-122.25980578715888,30.6,4.2,11.2,13.2,19.622812500000002,46.97599520779959,1003.5827295064395,80.799328820747,97441.8
1744844380.15,37.87520977795056,-122.25980551023878,27.0,6.8,13.4,14.6,19.509296875,47.23631186858906,1003.4781339936839,81.67698094996362,97372.6
1744844385.12,37.87516937720484,-122.25964545675585,27.0,6.8,13.4,14.6,19.441015625,47.48431338981997,1003.3898886342552,82.41749817544019,97102.6
1744844390.15,37.875128175840075,-122.25969491154814,27.0,20.2,35.6,39.4,19.390546875,47.732328732416775,1003.3019795546776,83.15524464491912,97182.6
1744844395.12,37.875124117867955,-122.25968895181187,31.6,20.2,35.6,39.4,19.341562500000002,47.835662219789604,1003.2161549142926,83.8755500226691,98149.6
1744844400.13,37.875167859811874,-122.2595396006327,29.6,19.8,36.4,43.6,19.341562500000002,47.835662219789604,1003.2161549142926,83.8755500226691,98149.6
1744844405.12,37.87520982869475,-122.25950171225014,30.4,19.8,36.4,43.6,19.263203124999997,47.93198920440139,1003.1323275296676,84.57914142607196,98611.2
1744844410.17,37.87521959041068,-122.25947075757084,33.8,6.6,16.0,22.8,19.165664062499996,48.08852249472119,1003.0253793924616,85.47686238783429,99292.4
1744844415.12,37.87533591606191,-122.25951947354997,37.8,6.6,16.0,22.8,18.9666015625,48.281228584401944,1002.9127047182297,86.42273477921678,100916.4
1744844420.16,37.87533218499468,-122.25952784576907,37.4,4.2,10.0,15.2,18.6899609375,48.606904711106026,1002.9368298161241,86.22020351567639,101960.4
1744844425.12,37.87533996145579,-122.2595285517449,34.8,4.2,10.0,15.2,18.4700390625,49.051933517849065,1003.017777301097,85.5406746889284,102572.8
1744844430.18,37.87547738149911,-122.25945776694381,37.4,3.0,6.4,6.4,18.2588671875,49.49291797327169,1003.0902028311017,84.93272404864831,103078.2
1744844435.13,37.875512643932495,-122.25959435489357,43.6,3.0,6.4,6.4,18.0572265625,49.94202315230792,1003.1882189100692,84.11002326257918,103858.0
1744844440.15,37.875551002853754,-122.25955274392356,34.2,1.0,3.6,3.6,17.8401953125,50.39632277770515,1003.2864322181331,83.28572724634371,104414.6
1744844445.11,37.875558287817114,-122.25957420498143,34.2,1.0,3.6,3.6,17.63984375,50.876770769439176,1003.354322496438,82.71596632006575,104297.0
1744844450.15,37.87555945572954,-122.25957394593961,39.0,0.2,1.4,1.4,17.514609375,51.34187003409286,1003.3913695324885,82.40506940711555,104413.6
1744844455.12,37.87578218108906,-122.25969574640351,43.8,0.2,1.4,1.4,17.448164062500002,51.71617899446875,1003.4351655838294,82.03754497402167,104051.4
1744844460.16,37.875765291217085,-122.25967690635193,39.0,0.0,1.0,1.0,17.411054687500002,52.07526115493338,1003.3580305069788,82.68484946682267,102863.6
1744844465.12,37.87582689892199,-122.25964316564921,38.0,0.0,1.0,1.0,17.40015625,52.411228977016094,1003.2674964940328,83.44464979151631,102063.2
1744844470.15,37.875845484004415,-122.2596766986989,45.2,0.0,1.0,1.0,17.4163671875,52.602418714084514,1003.1346535851499,84.5596186580317,101739.6
1744844475.12,37.875852897570454,-122.25967742339127,41.0,0.0,1.0,1.0,17.4590234375,52.672887029188374,1003.0167530779441,85.54927491864242,101392.8
1744844480.16,37.87609338723575,-122.25969611720184,30.2,0.0,0.8,0.8,17.53125,52.683125476143665,1002.8966945372349,86.55714278356713,101038.0
1744844485.13,37.8761599953705,-122.25956984890644,35.2,0.0,0.8,0.8,17.6046484375,52.63202841162634,1002.809912189979,87.28572179605044,101282.8
